index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
511,"Be Cool, Scooby-Doo!",Cartoon Network,1,Sorcerer Snacks Scare,7.9,67,2016-02-20,22,TV Series,Sorcerer,male,magician,Sorcerer,human,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,4,FALSE,TRUE,Piero,Male,1,Competition,you meddling puppet haters,NA,FALSE,NA,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
512,"Be Cool, Scooby-Doo!",Cartoon Network,1,Saga of the Swamp Beast,8.2,67,2016-02-27,22,TV Series,Swamp Monster,male,plant,Humanoid,swampmonster,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Swamp,Louisiana,3,FALSE,TRUE,Dwayne,Male,1,Theft,that meddling alligator,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
513,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Be Cold, Scooby-Doo!",7.5,63,2016-03-05,22,TV Series,Snow Monster,male,possessed object,Snow-Man,snowman,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Snow,United States,3,FALSE,TRUE,Heidi Ho Swift,Female,1,Preservation,NA,NA,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
514,Lego,Warner Home Video,Movie,LEGO Scooby-Doo! Haunted Hollywood,5.9,1144,2016-03-10,74,Movie,"Headless Horseman,Mummy,Zombie",male,undead,"Headless,Mummy,Zombie",human,FALSE,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,California,5,FALSE,TRUE,"Atticus Fink,Boris Carnac Jr.","Male,Male",2,Competition,you,mangy mutt,FALSE,NA,0,1,0,2,1,0,0,2,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
515,"Be Cool, Scooby-Doo!",Cartoon Network,1,Giant Problems,7.4,58,2016-03-12,22,TV Series,Giant,male,mythical,Giant,cyclops,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Forest,Ireland,3,FALSE,TRUE,Colin McQuaid,Male,1,Competition,NA,NA,FALSE,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
516,"Be Cool, Scooby-Doo!",Boomerang,1,Eating Crow,7.4,54,2016-03-23,22,TV Series,"Scarecrow,Scarecrow",male,possessed object,"Humanoid,Humanoid",scarecrow,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,United States,4,FALSE,FALSE,"Jonathan,Old Tom","Male,Male",2,Natural Resource,NA,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
517,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and WWE: Curse of the Speed Demon,6.2,1179,2016-08-09,81,Movie,Inferno,male,undead,Skeleton,demon,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,Island,United States,20,FALSE,TRUE,"Triple H,Stephanie McMahon","Male,Female",2,Competition,you meddling kids,speedster dog,FALSE,0,0,1,0,0,2,0,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
518,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Shaggy's Showdown,6.8,1120,2017-02-14,80,Movie,Ghost of Dapper Jack Rogers,male,ghost,Cowboy,human,FALSE,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Desert,Texas,15,FALSE,TRUE,"Kyle,Rafe","Male,Male",2,Theft,those moddling kids,NA,FALSE,0,0,1,0,0,1,0,0,2,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
519,"Be Cool, Scooby-Doo!",Boomerang,1,I Scooby Dooby Do,7.2,58,2017-06-20,22,TV Series,Ghost of the Cliff Bride,female,undead,Zombie,human,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,United States,4,FALSE,FALSE,"Kimmy's Mother,Nate's Mother","Female,Female",2,Competition,NA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
520,"Be Cool, Scooby-Doo!",Boomerang,1,El Bandito,7.6,52,2017-06-20,22,TV Series,Spirit of El Bandito,male,undead,Skeleton,human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,Mexico,3,FALSE,TRUE,Gustavo,Male,1,Treasure,kids,NA,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
521,"Be Cool, Scooby-Doo!",Boomerang,1,Into the Mouth Madcap,7.2,50,2017-06-20,22,TV Series,Madcap the Killer Clown,male,disguised,Clown,human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,4,FALSE,TRUE,Oopsy,Male,1,Competition,you meddling kids,NA,FALSE,0,1,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
522,"Be Cool, Scooby-Doo!",Boomerang,1,The Norse Case Scenario,7.3,48,2017-06-20,22,TV Series,"Viking Ghosts,Viking Ghosts,Viking Ghosts",male,ghost,"Viking,Viking,Viking",human,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Forest,United States,6,FALSE,TRUE,"Donald,Edith,Ranger Mark","Male,Female,Male",3,Natural Resource,you meddling kids being excited to eat food out of the trash,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
523,"Be Cool, Scooby-Doo!",Boomerang,1,The People vs. Fred Jones,7.7,50,2017-06-20,22,TV Series,Toxic Mutant,male,undead,Mutant,human,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,3,FALSE,TRUE,Dayton Knight,Male,1,Theft,that meddling lawyer didn't discover that suprise envelope with evidence that proved who the toxic mutant really was,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
524,Lego,Warner Home Video,Movie,LEGO Scooby-Doo! Blowout Beach Bash,5.6,565,2017-07-25,77,Movie,"Ghost Pirate,Ghost Pirate","male,female",ghost,"Pirate,Pirate",human,FALSE,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Coast,United States,9,FALSE,TRUE,"Rob Holdout,Laura Holdout,Chad Holdout,Krissy Holdout,Sheriff,Deputy","Male,Female,Male,Female,Male,Male",6,Treasure,our meddling kids,NA,FALSE,1,0,0,0,1,13,1,0,2,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
525,"Be Cool, Scooby-Doo!",Boomerang,2,Some Fred Time,8.2,53,2017-11-14,22,TV Series,Dorsal Foot,male,animal,Humanoid,shark,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Coast,United States,3,FALSE,TRUE,Bellington,Male,1,Competition,NA,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
526,"Be Cool, Scooby-Doo!",Boomerang,2,There Wolf,7.5,40,2017-11-15,22,TV Series,Werewolf,male,animal,Werewolf,human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Forest,United States,3,FALSE,TRUE,Miguel,Male,1,Theft,mimes,NA,FALSE,0,1,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
527,"Be Cool, Scooby-Doo!",Boomerang,2,Renn Scare,7.4,40,2017-11-15,22,TV Series,Jester Monster,male,disguised,Jester,human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,United States,3,FALSE,TRUE,Harvey,Male,1,Competition,NA,NA,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
528,"Be Cool, Scooby-Doo!",Boomerang,2,How to Train Your Coward,7.6,42,2017-12-21,22,TV Series,Vampire,male,undead,Vampire,human,FALSE,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,United States,3,FALSE,TRUE,"Sheriff Boon,Paco","Male,Male",2,Theft,actually I can't get mad at my little meddling munchkins,NA,FALSE,0,1,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
529,"Be Cool, Scooby-Doo!",Boomerang,2,Worst in Show,7.1,38,2017-11-17,22,TV Series,Houndbeast,male,animal,Beast,hound,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,New York,4,FALSE,TRUE,Estelle Brady,Female,1,Competition,I gotta say that very impressive song and dance routine well done,plus the meddling stuff,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
530,"Be Cool, Scooby-Doo!",Boomerang,2,Mysteries on the Disorient Express,7.5,42,2017-11-18,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","male,female","undead,mythical,magician","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin","human,chicken,turtle,manticore,beast,goblin",FALSE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,United States,4,TRUE,TRUE,"Tobor,Ichi,Other Spies","Male,Female,Male",3,Theft,NA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
531,"Be Cool, Scooby-Doo!",Boomerang,2,Halloween,7.4,43,2017-09-28,22,TV Series,"Baba Yaga,Baba Yaga House","female,male","magician,possessed object","Witch,House","human,house",FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,3,FALSE,TRUE,"Mrs. Clune,Mr. Clune","Female,Male",2,Competition,NA,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
532,"Be Cool, Scooby-Doo!",Boomerang,2,The Curse of Kaniaku,7.5,39,2017-11-19,22,TV Series,Kaniaku,male,animal,Demon,crab,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Japan,4,FALSE,TRUE,Mr. Kagawa,Male,1,Competition,NA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
533,"Be Cool, Scooby-Doo!",Boomerang,2,Vote Velma,6.6,40,2017-11-19,22,TV Series,Ghost of Amos Littlefield,male,ghost,Ghost,human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,5,FALSE,TRUE,Violet Oberon,Female,2,Competition,NA,NA,FALSE,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
534,"Be Cool, Scooby-Doo!",Boomerang,2,Scroogey Doo,7.7,47,2017-11-30,22,TV Series,"Ghost of Jacob Marley,Ghost of Christmas Past,Ghost of Christmas Present,Ghost of Christmas Future","male,female",ghost,"Ghost,Ghost,Ghost,Ghost",human,FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,England,4,FALSE,TRUE,Dr. Buggly,Male,1,Theft,NA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
535,"Be Cool, Scooby-Doo!",Boomerang,2,In Space,8,44,2017-11-20,22,TV Series,Space Kook,male,extraterrestrial,Humanoid,alien,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Space,Space,3,TRUE,TRUE,Officer Soung,Male,1,Natural Resource,NA,NA,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
536,"Be Cool, Scooby-Doo!",Boomerang,2,Doo Not Distrub,7.9,50,2017-11-21,22,TV Series,Ghost of Mother,female,undead,Zombie,human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Snow,United States,2,TRUE,TRUE,Josh,Male,1,Competition,NA,NA,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
537,"Be Cool, Scooby-Doo!",Boomerang,2,Silver Scream,7.4,38,2017-11-22,22,TV Series,Ghost of Archie Barnes,male,ghost,Ghost,human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,California,5,FALSE,TRUE,Lori Logan,Female,1,Competition,you meddling with it,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
538,"Be Cool, Scooby-Doo!",Boomerang,2,Fright of Hand,7.2,35,2017-11-22,22,TV Series,Mutant Rabbit,male,animal,Giant,rabbit,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,3,TRUE,TRUE,"Saul Twinkelshine,Greg Twinkelshine","Male,Male",2,Competition,NA,NA,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
539,"Be Cool, Scooby-Doo!",Boomerang,2,Greece in the World,6.7,35,2017-11-23,22,TV Series,Arachne,female,mythical,Humanoid,spider,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,Greece,4,FALSE,TRUE,"Aeslop,Prince Shlemielius","Male,Male",2,Competition,the itching,NA,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
540,Warner Home Video,Cartoon Network,Movie,Batman: The Brave and the Bold: Bat-Mite Presents: Batman's Strangest Cases!,6.6,1698,2018-01-09,75,Movie,Crimson Cloak,male,ghost,Phantom,human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,Urban,United States,15,TRUE,TRUE,"Clayface,The Riddler","Male,Male",2,Conquer,you meddling kids,NA,FALSE,NA,1,1,0,4,8,0,0,5,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
541,"Be Cool, Scooby-Doo!",Boomerang,2,American Goth,7.1,41,2018-03-08,22,TV Series,Plant Monster,male,plant,Humanoid,bush,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,4,FALSE,TRUE,Dorbin,Male,1,Competition,NA,NA,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
542,"Be Cool, Scooby-Doo!",Boomerang,2,Omelettes Are Forever,7.2,31,2018-03-09,22,TV Series,Minus,male,disguised,Mutant,human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Urban,United States,4,FALSE,TRUE,"Bubby,Dillingsley","Female,Male",2,Competition,NA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
543,"Be Cool, Scooby-Doo!",Boomerang,2,Ghost in the Mystery Machine,7.4,36,2018-03-10,22,TV Series,The Mystery Machine,female,possessed object,Car,vehicle,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Desert,United States,4,FALSE,TRUE,"Dr. Blum,Lori Walsh","Male,Female",2,Competition,NA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
544,"Be Cool, Scooby-Doo!",Boomerang,2,Naughty or Ice,7.4,38,2018-03-11,22,TV Series,Ice Man,male,ancient,Caveman,human,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Snow,United States,3,FALSE,TRUE,Mrs. Anja,Female,1,Theft,NA,NA,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
545,"Be Cool, Scooby-Doo!",Boomerang,2,Night of the Upsetting Shorts,7.3,39,2018-03-12,22,TV Series,Ape Man,male,animal,Half-Human,ape,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Urban,Florida,5,FALSE,FALSE,Grammy Rodgers,Female,1,Competition,NA,NA,FALSE,0,2,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
546,"Be Cool, Scooby-Doo!",Boomerang,2,Junkyard Dogs,6.9,37,2018-03-13,22,TV Series,Trash Monster,male,mechanical,Robot,robot,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,United States,3,FALSE,TRUE,Officer Mike,Male,1,Theft,you meddling little friends,NA,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
547,"Be Cool, Scooby-Doo!",Boomerang,2,Protein Titans 2,6.7,33,2018-03-14,22,TV Series,Ghost Chef,male,ghost,Chef,human,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,California,4,FALSE,TRUE,"Zara,Megan Flemmming","Female,Female",2,Competition,"blah, blah, blah",NA,FALSE,0,0,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
